loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
566, 8754048,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   1,   2, -11,   1, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
567, 8755057,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   1,   2, -11,   1, 2036,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
568, 8756063,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,   1,   3, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
569, 8757063,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   1,   3, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
570, 8758069,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   1,   3, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
571, 8759078,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,   1,   3, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
572, 8760084,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,   1,   2, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
573, 8761088,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,   0,   2, -11,   1, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
574, 8762097,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
575, 8763098,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
576, 8764100,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
577, 8765107,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
578, 8766115,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
579, 8767117,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
580, 8768119,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
581, 8769123,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
582, 8770127,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   0,   3, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
583, 8771132,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   0,   3, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
584, 8772141,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   0,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
585, 8773148,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,   0,   2, -11,   2, 2035,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
586, 8774148,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,   0,   2, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
587, 8775150,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,   0,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
588, 8776159,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
589, 8777164,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -1,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
590, 8778168,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -2,   1, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
591, 8779169,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -2,   0, -11,   3, 2034,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
592, 8780176,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   2,  -2,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
593, 8781179,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   2,  -2,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
594, 8782189,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -1,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
595, 8783198,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   0,   0, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
596, 8784200,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   0,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
597, 8785209,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   0,  -1, -11,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
598, 8786210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,   0,  -1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
599, 8787212,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   0,   0, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
600, 8788218,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,   0,   0, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
601, 8789241,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   2,  -1,   1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
602, 8790243,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   2,  -1,   1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
603, 8791245,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   2,  -1,   1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
604, 8792252,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -1,   1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
605, 8793255,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -1,   1, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
606, 8794257,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -1,   0, -11,   4, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
607, 8795260,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -1,   0, -11,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
608, 8796261,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -2,   0, -11,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
609, 8797269,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -2,  -1, -11,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
610, 8798277,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -2,   0, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
611, 8799283,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -3,   0, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
612, 8800293,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,  -3,   1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
613, 8801298,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -3,  -3,   2, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
614, 8802303,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -3,  -2,   2, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
615, 8803307,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,  -2,   3, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
616, 8804314,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,  -1,   3, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
617, 8805320,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
618, 8806325,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   2, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
619, 8807328,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
620, 8808334,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -1,   1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
621, 8809339,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -2,   1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
622, 8810340,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -2,   1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
623, 8811348,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -3,   0, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
624, 8812349,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   1,  -3,  -1, -10,   4, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
625, 8813354,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -3,  -1, -10,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
626, 8814361,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,   0,  -3,  -1, -10,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
627, 8815364,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -3,  -1, -10,   3, 2032,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
628, 8816365,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -1,  -2,  -1, -10,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
629, 8817365,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1035, 0.000, 8,  -2,  -2,  -1, -10,   3, 2033,   0,   0,   0,   0, 1000, 1000, 1000, 1000, 0, SMALL_ANGLE, IDLE, 1, 1
